entrezgene,Components
57535,9
271,9
6429,9
3749,9
79084,9
58480,9
9181,9
6723,9
26270,9
81563,9
54823,9
10459,9
3953,9
90231,9
9927,9
4688,9
23169,9
79971,9
10286,9
79814,9
23207,9
1429,9
7709,9
965,9
8458,9
23046,9
149371,9
4811,9
57568,9
34,9
11240,9
1486,9
59349,9
54680,9
2635,9
2633,9
11126,9
1889,9
3155,9
4179,9
6513,9
533,9
8503,9
8548,9
8674,9
27042,9
25949,9
23443,9
55758,9
3925,9
6195,9
29937,9
25936,9
1063,9
114883,9
5955,9
1509,9
10274,9
56912,9
7139,9
22926,9
57558,9
9994,9
9324,9
84251,9
23469,9
7128,9
9465,9
4602,9
26234,9
80264,9
6185,9
5311,9
25782,9
29855,9
64342,9
57404,9
4709,9
205564,9
84886,9
8727,9
5524,9
2733,9
11064,9
22954,9
26190,9
81932,9
1441,9
2531,9
9525,9
51077,9
10577,9
9870,9
27030,9
7043,9
4329,9
8111,9
54867,9
54454,9
53335,9
9419,9
26503,9
3437,9
3433,9
57678,9
84795,9
4601,9
80007,9
26123,9
404636,9
55717,9
3213,9
1843,9
54853,9
64411,9
39,9
56943,9
84898,9
9617,9
29103,9
80209,9
10808,9
51307,9
64374,9
51780,9
27230,9
22835,9
7181,9
27340,9
8835,9
4801,9
51019,9
317,9
2185,9
64236,9
81790,9
10987,9
8288,9
8161,9
7706,9
59342,9
81558,9
23240,9
79887,9
51029,9
9409,9
64786,9
51538,9
2170,9
84265,9
8743,9
51193,9
11019,9
7852,9
51426,9
219402,9
387496,9
5412,9
84248,9
54440,9
4952,9
54900,9
57179,9
1314,9
311,9
11155,9
79903,9
57489,9
79871,9
80820,9
51251,9
152007,9
92014,9
1211,9
48,9
79269,9
11319,9
9559,9
84329,9
79039,9
23389,9
26994,9
3709,9
23597,9
10549,9
5585,9
976,9
23091,9
64105,9
10133,9
466,9
3071,9
5204,9
60673,9
64375,9
10376,9
55709,9
1757,9
79828,9
79809,9
9926,9
80776,9
79934,9
5208,9
722,9
79586,9
23363,9
84080,9
116151,9
5266,9
6590,9
57580,9
6385,9
51604,9
514,9
6780,9
55905,9
81030,9
5184,9
10199,9
23326,9
8239,9
56897,9
3007,9
5190,9
4835,9
221443,9
9587,9
116138,9
54210,9
4201,9
6745,9
7913,9
79026,9
54436,9
23019,9
4502,9
2841,9
84899,9
5911,9
10257,9
9375,9
3659,9
65109,9
4694,9
4620,9
79637,9
30833,9
7270,9
54776,9
79143,9
4987,9
51141,9
23550,9
2962,9
8192,9
57187,9
9322,9
56927,9
8740,9
2354,9
80207,9
6253,9
24139,9
56261,9
80025,9
22918,9
9491,9
56255,9
6628,9
6238,9
6629,9
92667,9
83541,9
8698,9
56926,9
22913,9
83658,9
8894,9
51614,9
101410538,9
192669,9
7389,9
79654,9
3831,9
7517,9
826,9
79171,9
10870,9
1236,9
83786,9
3276,9
6237,9
435,9
6776,9
8678,9
10131,9
84081,9
22826,9
27245,9
2537,9
171017,9
5199,9
10245,9
3895,9
57570,9
81537,9
26030,9
55288,9
55112,9
8021,9
8273,9
3188,9
821,9
54973,9
59269,9
79717,9
1350,9
30817,9
79939,9
58513,9
10975,9
117166,9
23499,9
23030,9
83460,9
7277,9
14,9
6049,9
7979,9
3092,9
5447,9
51657,9
79689,9
84060,9
64921,9
57622,9
54487,9
23753,9
53947,9
11135,9
4357,9
7263,9
3543,9
5880,9
200316,9
92521,9
9732,9
9296,9
51691,9
4289,9
2318,9
64101,9
6183,9
64172,9
6638,9
57705,9
440275,9
29767,9
146057,9
79664,9
1854,9
1315,9
5682,9
25870,9
23022,9
8048,9
1635,9
84268,9
5338,9
10749,9
9526,9
57153,9
25983,9
599,9
58533,9
55837,9
1603,9
7011,9
7905,9
6397,9
1028,9
58986,9
7137,9
5589,9
8881,9
5819,9
23039,9
9667,9
148229,9
84705,9
83483,9
376497,9
55695,9
64981,9
25796,9
51690,9
56995,9
55278,9
51250,9
83861,9
4298,9
81,9
10095,9
23149,9
55201,9
113730,9
9518,9
80726,9
54795,9
79230,9
85441,9
4046,9
10844,9
26152,9
64793,9
3911,9
9885,9
11047,9
10585,9
27243,9
10155,9
83667,9
54797,9
9026,9
8666,9
6535,9
7776,9
4037,9
25926,9
10277,9
7317,9
85313,9
23345,9
9113,9
55902,9
529,9
1327,9
23199,9
5119,9
1349,9
4772,9
10487,9
5538,9
84440,9
22,9
84658,9
9467,9
6533,9
11127,9
4245,9
10197,9
1729,9
116983,9
79652,9
79228,9
84231,9
4814,9
3597,9
1160,9
84240,9
10948,9
5914,9
55145,9
83636,9
2643,9
3337,9
6737,9
22907,9
5894,9
84034,9
85363,9
10346,9
26515,9
55037,9
51318,9
5791,9
84674,9
23108,9
23277,9
7326,9
57533,9
3512,9
57050,9
3691,9
23558,9
3021,9
54739,9
1742,9
157680,9
84105,9
6388,9
2319,9
51388,9
7014,9
54453,9
79368,9
23208,9
4678,9
55544,9
8546,9
64328,9
1024,9
241,9
6341,9
4608,9
5287,9
1118,9
59352,9
94240,9
7178,9
55425,9
55859,9
2048,9
84106,9
10313,9
123811,9
84246,9
66035,9
23608,9
83857,9
51520,9
1875,9
759,9
29080,9
23075,9
51669,9
79845,9
5977,9
80017,9
8650,9
1965,9
9811,9
8536,9
25917,9
56851,9
10100,9
6272,9
5738,9
10542,9
4853,9
10390,9
9398,9
10717,9
51535,9
51303,9
91543,9
23175,9
129607,9
3939,9
10440,9
57614,9
84893,9
3559,9
902,9
85019,9
1794,9
2012,9
80763,9
53,9
51634,9
51765,9
1912,9
29889,9
192670,9
23318,9
55250,9
26519,9
9704,9
27202,9
79587,9
3703,9
9315,9
26578,9
55312,9
55071,9
301,9
23287,9
81689,9
8728,9
8638,9
85025,9
948,9
79056,9
85406,9
967,9
10677,9
10220,9
116986,9
6302,9
93058,9
9924,9
10956,9
23416,9
57224,9
64780,9
8676,9
10505,9
10574,9
8291,9
4193,9
9764,9
80003,9
23456,9
84284,9
1660,9
9857,9
116496,9
5279,9
3431,9
55619,9
9654,9
81618,9
80326,9
1593,9
9470,9
1329,9
55654,9
9392,9
9648,9
79074,9
26122,9
10970,9
10154,9
79621,9
9882,9
8803,9
55213,9
51131,9
4008,9
9445,9
3936,9
83852,9
11014,9
313,9
54606,9
3364,9
28988,9
83605,9
64005,9
27141,9
3658,9
64108,9
57129,9
64844,9
10010,9
3142,9
55339,9
274,9
92856,9
56886,9
64215,9
25934,9
56262,9
7295,9
27348,9
51759,9
7111,9
1318,9
7099,9
9550,9
54881,9
8818,9
55363,9
5695,9
51531,9
2800,9
4686,9
10541,9
5082,9
79139,9
90871,9
55833,9
54840,9
7094,9
971,9
51754,9
84904,9
10695,9
116113,9
7746,9
5292,9
2766,9
25844,9
81853,9
55362,9
3662,9
63027,9
7280,9
10211,9
8870,9
9656,9
79969,9
7172,9
255488,9
11270,9
23787,9
85462,9
7097,9
338699,9
4926,9
60492,9
27314,9
58487,9
5547,9
29088,9
96764,9
6386,9
55601,9
6653,9
2230,9
834,9
91801,9
79811,9
7057,9
6176,9
55177,9
5330,9
10964,9
10561,9
1629,9
8634,9
85465,9
3032,9
109,9
87178,9
10097,9
8884,9
80204,9
51374,9
10121,9
79847,9
57559,9
9585,9
953,9
6229,9
1763,9
6741,9
4664,9
29789,9
6744,9
10063,9
83666,9
29766,9
83464,9
84993,9
55008,9
51191,9
3184,9
84803,9
27163,9
55752,9
901,9
246175,9
8615,9
79807,9
5530,9
2201,9
5998,9
83606,9
91445,9
64098,9
23710,9
144402,9
58516,9
55500,9
85437,9
144165,9
51279,9
4704,9
9746,9
55080,9
939,9
347902,9
84298,9
11010,9
1848,9
121260,9
6996,9
9815,9
85478,9
79035,9
90634,9
91012,9
3695,9
11226,9
55716,9
7009,9
115825,9
10161,9
5925,9
54509,9
8562,9
64062,9
10150,9
84945,9
55647,9
8451,9
161253,9
81542,9
122830,9
8816,9
85439,9
8477,9
122953,9
10516,9
7453,9
81614,9
9990,9
146050,9
256586,9
7090,9
8125,9
9051,9
2108,9
49855,9
10499,9
4123,9
7168,9
3480,9
9960,9
585,9
5371,9
55180,9
10066,9
11057,9
4240,9
374655,9
55898,9
55784,9
8826,9
84656,9
3687,9
64755,9
79798,9
1039,9
10261,9
9785,9
54957,9
463,9
221184,9
10300,9
146225,9
8996,9
4716,9
54849,9
22980,9
2588,9
79018,9
84916,9
57610,9
64180,9
5636,9
85464,9
1213,9
51651,9
3613,9
6563,9
432,9
23533,9
11322,9
9123,9
9775,9
1453,9
6904,9
79672,9
26502,9
6398,9
54808,9
54877,9
3487,9
60681,9
10907,9
773,9
23476,9
63977,9
5211,9
55527,9
7409,9
641649,9
57677,9
80162,9
3454,9
6647,9
7226,9
57410,9
207,9
2014,9
79760,9
57140,9
11132,9
4542,9
91662,9
90580,9
89790,9
90353,9
51070,9
57333,9
128272,9
5226,9
83442,9
9064,9
3339,9
23421,9
5567,9
22823,9
128346,9
963,9
481,9
261726,9
8804,9
55827,9
6846,9
5498,9
2212,9
5202,9
93183,9
58497,9
81609,9
9869,9
4170,9
5298,9
8394,9
81611,9
55793,9
29956,9
10500,9
23126,9
1939,9
25896,9
56950,9
6279,9
23557,9
89872,9
65123,9
58,9
79573,9
51097,9
1130,9
52,9
163859,9
3707,9
127833,9
10130,9
92906,9
130589,9
6637,9
4211,9
84874,9
23020,9
51002,9
94097,9
113419,9
5899,9
11159,9
80856,9
83879,9
84236,9
51281,9
2177,9
132001,9
58190,9
114790,9
29926,9
84892,9
2803,9
10217,9
115286,9
55347,9
64422,9
4026,9
7873,9
55646,9
57205,9
132299,9
79966,9
58478,9
100996939,9
92610,9
57721,9
80854,9
92345,9
55016,9
6423,9
56034,9
285440,9
83853,9
4726,9
6715,9
54491,9
5295,9
10184,9
10788,9
1393,9
23262,9
689,9
64839,9
23092,9
81545,9
78991,9
10318,9
10146,9
55651,9
54901,9
153527,9
26249,9
79930,9
23500,9
4794,9
93663,9
58527,9
116843,9
6993,9
9589,9
9202,9
57786,9
3486,9
4191,9
2631,9
55262,9
56996,9
56257,9
55281,9
11011,9
51631,9
30011,9
8573,9
4478,9
55869,9
54539,9
6872,9
90060,9
139818,9
26260,9
6134,9
55790,9
526,9
79618,9
55909,9
9046,9
91782,9
80005,9
51125,9
137872,9
29967,9
9166,9
5440,9
84294,9
4715,9
83940,9
93100,9
4781,9
84186,9
414328,9
549,9
84641,9
401548,9
2934,9
92399,9
2649,9
286204,9
6836,9
6838,9
9328,9
80142,9
28989,9
25792,9
3934,9
9919,9
138151,9
23412,9
23590,9
6251,9
29982,9
818,9
27063,9
10556,9
118924,9
54788,9
80313,9
9446,9
85450,9
8038,9
6001,9
710,9
5795,9
84364,9
143686,9
23052,9
79780,9
5058,9
54970,9
4684,9
60496,9
6768,9
10525,9
3992,9
26229,9
90952,9
6876,9
149986,9
84304,9
83706,9
738,9
5531,9
226,9
51348,9
55002,9
10284,9
22948,9
1737,9
55216,9
26521,9
196383,9
7316,9
3708,9
55293,9
144110,9
253430,9
283464,9
1977,9
1456,9
2132,9
8872,9
132320,9
132321,9
5800,9
27034,9
112936,9
143187,9
79691,9
152485,9
27287,9
101,9
22944,9
9781,9
6868,9
120224,9
79682,9
2180,9
291,9
79668,9
667,9
9531,9
144423,9
80097,9
150776,9
253635,9
120534,9
57724,9
498,9
83439,9
127933,9
55301,9
9397,9
219333,9
814,9
255967,9
5213,9
114908,9
133686,9
55676,9
25780,9
51128,9
160897,9
24138,9
7402,9
9453,9
9412,9
10283,9
3140,9
23589,9
51061,9
1601,9
831,9
3192,9
5903,9
25909,9
10461,9
57407,9
124402,9
26175,9
3621,9
112616,9
22934,9
2960,9
10428,9
136895,9
221895,9
79047,9
140890,9
8526,9
124540,9
10750,9
219899,9
84897,9
26207,9
200014,9
252969,9
81559,9
115362,9
8470,9
54148,9
7508,9
201163,9
92106,9
23228,9
9989,9
65258,9
84532,9
91369,9
81552,9
80028,9
221264,9
7071,9
55529,9
158219,9
55326,9
83742,9
118813,9
64092,9
29761,9
4343,9
1622,9
55027,9
84365,9
5018,9
9056,9
23367,9
129831,9
7273,9
11326,9
9601,9
285172,9
133522,9
9844,9
9443,9
92370,9
6503,9
7411,9
1193,9
137492,9
2776,9
1633,9
286148,9
123720,9
29104,9
56911,9
57466,9
23552,9
122416,9
119392,9
118980,9
7381,9
5521,9
159090,9
10394,9
23522,9
80223,9
5603,9
93594,9
115509,9
5261,9
23355,9
6396,9
9941,9
115548,9
23648,9
8321,9
10901,9
6483,9
197258,9
55799,9
54778,9
1831,9
3772,9
2114,9
84187,9
4599,9
257397,9
124565,9
114991,9
10239,9
9364,9
127281,9
8764,9
64897,9
11079,9
5051,9
9577,9
63875,9
1844,9
91544,9
79623,9
114822,9
127262,9
195827,9
55113,9
26504,9
10163,9
388591,9
129531,9
375307,9
55571,9
9825,9
653361,9
130617,9
212,9
56946,9
137964,9
9753,9
8407,9
2005,9
85414,9
115992,9
7391,9
124044,9
92822,9
978,9
65018,9
8703,9
2039,9
4720,9
57805,9
51735,9
54461,9
56683,9
8867,9
3455,9
714,9
1827,9
70,9
23515,9
5763,9
23569,9
51094,9
51706,9
5710,9
23400,9
5692,9
57519,9
267,9
89970,9
8883,9
1487,9
9114,9
5681,9
7791,9
29,9
203260,9
1676,9
79140,9
29101,9
118424,9
9619,9
7033,9
23076,9
8566,9
2539,9
1476,9
8568,9
139716,9
755,9
3689,9
5900,9
8888,9
54058,9
148206,9
92799,9
112724,9
84885,9
84446,9
57551,9
9442,9
162989,9
120425,9
9159,9
6294,9
80308,9
79671,9
3570,9
55585,9
55129,9
2224,9
9673,9
1234,9
23218,9
151903,9
56893,9
4634,9
112939,9
3101,9
9592,9
4061,9
51160,9
80228,9
10603,9
8878,9
6132,9
222229,9
5701,9
55324,9
5130,9
57125,9
2905,9
29115,9
51,9
5635,9
84765,9
126133,9
3678,9
80174,9
113026,9
91010,9
221496,9
115950,9
58191,9
1973,9
51728,9
339123,9
90864,9
57465,9
51005,9
115,9
51035,9
7542,9
54987,9
4116,9
23358,9
9903,9
10691,9
3716,9
84328,9
7805,9
553115,9
57648,9
249,9
1953,9
4774,9
115209,9
83941,9
91624,9
127253,9
284611,9
148423,9
127002,9
115361,9
148867,9
10092,9
84838,9
25893,9
93185,9
5824,9
28982,9
163882,9
165140,9
80232,9
129450,9
130814,9
112942,9
72,9
79677,9
3020,9
56997,9
56916,9
10611,9
79626,9
79005,9
6944,9
284996,9
6282,9
9938,9
151195,9
54876,9
132789,9
118429,9
57326,9
55249,9
476,9
116064,9
3490,9
3577,9
7203,9
6746,9
64320,9
27148,9
8320,9
55139,9
50852,9
81788,9
56648,9
100507246,9
57577,9
23001,9
285521,9
80145,9
9861,9
152926,9
25976,9
201895,9
64419,9
5473,9
441024,9
1359,9
2992,9
54861,9
57456,9
51304,9
54585,9
79443,9
1230,9
54859,9
151636,9
9204,9
55689,9
80149,9
6184,9
7086,9
5580,9
26354,9
4043,9
26043,9
114625,9
9255,9
23173,9
3015,9
133308,9
820,9
10252,9
327,9
80167,9
23132,9
51368,9
132160,9
308,9
80817,9
55314,9
80155,9
3600,9
54726,9
153396,9
79993,9
25836,9
134429,9
651746,9
133619,9
4724,9
134266,9
22836,9
64167,9
57587,9
57763,9
84135,9
10412,9
23176,9
115004,9
153222,9
94081,9
154075,9
134957,9
55568,9
10466,9
54329,9
10569,9
7559,9
25862,9
94120,9
117289,9
1278,9
22853,9
5828,9
23514,9
55074,9
26173,9
1020,9
6522,9
10922,9
51808,9
7534,9
25879,9
54704,9
6619,9
157378,9
6850,9
19,9
4783,9
55798,9
2395,9
80318,9
3190,9
2203,9
11244,9
58526,9
654817,9
360,9
158234,9
7415,9
84720,9
254065,9
94134,9
254170,9
171546,9
10910,9
283209,9
3636,9
221035,9
6166,9
11067,9
7570,9
23588,9
9147,9
84881,9
11164,9
23172,9
169714,9
64324,9
10495,9
51266,9
7248,9
138311,9
9188,9
65991,9
57447,9
55701,9
10023,9
80019,9
120071,9
5702,9
53981,9
79789,9
9702,9
255394,9
83700,9
4714,9
84936,9
29117,9
1152,9
8945,9
25911,9
57567,9
79803,9
9318,9
8879,9
10576,9
54838,9
119032,9
322,9
3611,9
1200,9
118490,9
1528,9
9710,9
84460,9
9866,9
56672,9
7465,9
5579,9
50810,9
26253,9
338339,9
57494,9
7084,9
90701,9
81565,9
7184,9
27018,9
9382,9
9640,9
9665,9
219539,9
5479,9
63901,9
290,9
89797,9
162681,9
10845,9
9880,9
4665,9
23339,9
6778,9
91419,9
6809,9
79837,9
54893,9
7529,9
4088,9
4130,9
4141,9
245812,9
2923,9
11051,9
5090,9
5245,9
6632,9
2801,9
51117,9
56905,9
26263,9
64127,9
125336,9
257160,9
51755,9
64174,9
54920,9
10632,9
146705,9
10449,9
6786,9
64122,9
28227,9
79759,9
9726,9
762,9
4218,9
2879,9
126306,9
4597,9
6137,9
147015,9
7846,9
84436,9
55762,9
57701,9
94274,9
90522,9
1613,9
1938,9
10036,9
80700,9
84717,9
729359,9
124935,9
83547,9
55769,9
55611,9
51293,9
84926,9
4723,9
10263,9
79003,9
10871,9
11314,9
3396,9
92162,9
6730,9
100505501,9
83986,9
54442,9
54949,9
1642,9
5866,9
2495,9
89849,9
199223,9
3921,9
8772,9
283234,9
84309,9
5867,9
54541,9
3516,9
132158,9
64943,9
4247,9
648,9
27249,9
54899,9
3008,9
115294,9
4735,9
6890,9
23192,9
51362,9
11031,9
8436,9
2339,9
55602,9
154007,9
79089,9
6774,9
134218,9
10098,9
116236,9
9925,9
22847,9
53407,9
54851,9
79155,9
10791,9
57507,9
3635,9
3954,9
153241,9
27036,9
54951,9
79663,9
8623,9
293,9
113189,9
53944,9
7336,9
23214,9
10421,9
10636,9
26000,9
10960,9
53917,9
27166,9
7059,9
65008,9
5747,9
5724,9
5780,9
1677,9
27247,9
123207,9
23119,9
10555,9
2873,9
7580,9
202018,9
3185,9
51327,9
9185,9
94056,9
3684,9
8460,9
23252,9
161725,9
2990,9
51621,9
92595,9
131616,9
10746,9
4648,9
201799,9
10477,9
9196,9
220988,9
23235,9
9121,9
8427,9
2720,9
11337,9
9482,9
56980,9
10678,9
2353,9
10972,9
10446,9
7779,9
91752,9
136,9
3035,9
152518,9
929,9
51237,9
5036,9
5272,9
133418,9
6773,9
83787,9
80305,9
5429,9
3799,9
11214,9
79145,9
25948,9
51499,9
27258,9
9778,9
79188,9
6203,9
79042,9
126014,9
120526,9
90338,9
1084,9
2357,9
155066,9
10474,9
29071,9
84233,9
55863,9
51282,9
3726,9
116844,9
90594,9
126070,9
2548,9
124583,9
50515,9
51545,9
9,9
147807,9
54811,9
24149,9
93134,9
84525,9
10316,9
22883,9
5293,9
8507,9
10287,9
8841,9
115727,9
92342,9
5394,9
4815,9
51112,9
719,9
6201,9
246243,9
221037,9
4118,9
115196,9
10869,9
5859,9
94103,9
8462,9
126308,9
54205,9
55106,9
257019,9
6641,9
3669,9
154141,9
7177,9
10605,9
114900,9
7690,9
1798,9
25988,9
112858,9
160364,9
3603,9
2783,9
171024,9
79694,9
4299,9
9158,9
57571,9
54971,9
5499,9
89857,9
387357,9
79612,9
80011,9
5916,9
8824,9
57546,9
285268,9
51162,9
55191,9
338692,9
10524,9
79877,9
156,9
5970,9
3310,9
22992,9
78988,9
2101,9
4580,9
54625,9
10800,9
165631,9
81839,9
2804,9
56834,9
653784,9
8658,9
4296,9
10221,9
713,9
712,9
1605,9
64801,9
51126,9
254102,9
83591,9
147687,9
79834,9
8793,9
8794,9
29925,9
92597,9
27284,9
11163,9
6573,9
7388,9
1964,9
57493,9
3267,9
6777,9
10209,9
57674,9
220359,9
1263,9
23333,9
83759,9
84833,9
3212,9
152002,9
165324,9
2787,9
253512,9
947,9
6403,9
10594,9
5306,9
9416,9
128439,9
488,9
10302,9
400073,9
90806,9
55196,9
51574,9
25855,9
132720,9
9610,9
152815,9
2015,9
201626,9
10897,9
171389,9
81876,9
81490,9
9934,9
6580,9
1488,9
1674,9
56945,9
55690,9
80851,9
388403,9
28,9
5708,9
131408,9
55486,9
10540,9
392,9
10025,9
9776,9
9537,9
8815,9
56674,9
8665,9
285598,9
4023,9
64770,9
374403,9
9092,9
55844,9
126364,9
83638,9
51642,9
5870,9
5029,9
6199,9
146691,9
58492,9
205251,9
146712,9
54998,9
375757,9
202309,9
10458,9
340481,9
79666,9
93129,9
113829,9
9807,9
79643,9
284001,9
8877,9
25914,9
339487,9
6051,9
163126,9
283377,9
28232,9
284346,9
100128398,9
9920,9
51320,9
401466,9
80230,9
54621,9
284207,9
9240,9
23625,9
9632,9
345778,9
84942,9
391,9
6888,9
8408,9
6197,9
374907,9
80324,9
11253,9
7156,9
219285,9
7050,9
284119,9
79718,9
9332,9
6181,9
3725,9
2629,9
23765,9
57085,9
5441,9
2314,9
648987,9
285267,9
2885,9
92806,9
51272,9
60626,9
55272,9
140461,9
55929,9
55152,9
254251,9
340152,9
143888,9
5339,9
11180,9
348654,9
90637,9
84987,9
4094,9
2081,9
23512,9
2907,9
151176,9
26873,9
54512,9
147991,9
5198,9
79415,9
2580,9
7284,9
27335,9
9212,9
93621,9
283849,9
374470,9
2193,9
168537,9
80153,9
285343,9
144348,9
811,9
5886,9
79730,9
3119,9
285908,9
81858,9
4261,9
100128927,9
84232,9
2205,9
400960,9
91663,9
727957,9
9792,9
151306,9
79738,9
84922,9
22827,9
10194,9
122809,9
284273,9
284417,9
1731,9
54952,9
11336,9
9282,9
4947,9
3059,9
90411,9
23526,9
2529,9
8347,9
169200,9
124961,9
3579,9
6748,9
404093,9
23510,9
728294,9
55783,9
286077,9
90843,9
255252,9
286006,9
79147,9
284439,9
2149,9
92815,9
155061,9
23401,9
9625,9
84282,9
6448,9
399664,9
284459,9
286451,9
26137,9
6478,9
22820,9
768211,9
64864,9
10193,9
200205,9
134553,9
84890,9
51287,9
6635,9
51363,9
84629,9
28955,9
11022,9
7562,9
9798,9
286530,9
5890,9
81532,9
10159,9
7325,9
65265,9
2055,9
23265,9
654816,9
2242,9
51218,9
439921,9
3985,9
84975,9
201305,9
1436,9
3214,9
51335,9
6218,9
55794,9
29035,9
79087,9
3932,9
80781,9
8241,9
222487,9
6734,9
2130,9
10473,9
221178,9
25904,9
161,9
6546,9
18,9
57118,9
2621,9
11251,9
338773,9
2188,9
10856,9
84536,9
754,9
51428,9
27439,9
9831,9
8690,9
126075,9
29933,9
4600,9
128989,9
56941,9
1232,9
348327,9
4707,9
10189,9
359845,9
7378,9
84851,9
146223,9
10607,9
83999,9
11200,9
80139,9
1233,9
7404,9
4068,9
283869,9
71,9
23258,9
79174,9
140739,9
5504,9
11066,9
3654,9
220323,9
8338,9
10078,9
8398,9
84441,9
26039,9
116447,9
253769,9
11156,9
1850,9
90134,9
139285,9
8349,9
55911,9
54732,9
375287,9
752,9
286256,9
79050,9
11274,9
4700,9
80757,9
8694,9
377677,9
10509,9
80789,9
387263,9
5813,9
114659,9
400668,9
10581,9
2811,9
55015,9
7625,9
6948,9
9146,9
126282,9
5892,9
5600,9
51263,9
